Episode,Rewards,Average Rewards,Time Taken,Variance
1,-1.5,-1.5,1826748.0472399,0.029676722712960013
2,-3.3600000000000017,-2.4300000000000006,2740122.0807111003,0.014838361356480007
3,-1.4800000000000002,-2.1133333333333337,3653496.1160753,0.009892240904320004
4,-3.1400000000000015,-2.370000000000001,4566870.159368,0.007419180678240003
5,-3.1000000000000014,-2.516000000000001,5480244.2108142,0.005935344542592003
6,-1.7800000000000002,-2.3933333333333344,6393618.264903201,0.004946120452160002
7,-3.0000000000000013,-2.480000000000001,7306992.326164901,0.004239531816137144
8,-2.420000000000001,-2.472500000000001,8220366.392989702,0.0037095903391200016
9,-1.58,-2.373333333333334,9133740.4618609,0.003297413634773335
10,-5.839999999999985,-2.7199999999999993,10047114.548967,0.0029676722712960015
11,-1.9000000000000004,-2.645454545454545,10960488.6393504,0.0026978838829963647
12,-2.780000000000001,-2.6566666666666663,11873862.7363892,0.002473060226080001
13,-3.0600000000000014,-2.6876923076923074,12787236.841452299,0.002282824824073847
14,-4.900000000000003,-2.845714285714286,13700610.961098298,0.002119765908068572
15,-1.8800000000000003,-2.781333333333334,14613985.083890898,0.0019784481808640007
16,-1.6400000000000001,-2.7100000000000004,15527359.208912399,0.0018547951695600008
17,-3.0200000000000014,-2.7282352941176478,16440733.3418442,0.001745689571350589
18,-4.440000000000003,-2.823333333333334,17354107.488574,0.0016487068173866675
19,-1.7400000000000002,-2.766315789473685,18267481.637952898,0.0015619327743663165
20,-3.2800000000000016,-2.7920000000000007,19180855.7954411,0.0014838361356480007
21,-4.040000000000003,-2.8514285714285728,20094229.963714298,0.001413177272045715
22,-2.800000000000001,-2.8490909090909105,21007604.138529498,0.0013489419414981824
23,-1.24,-2.77913043478261,21920978.314236198,0.0012902922918678267
24,-4.480000000000002,-2.8500000000000014,22834352.502065398,0.0012365301130400005
25,-1.6,-2.800000000000001,23747726.6926239,0.0011870689085184006
26,-1.5,-2.750000000000001,24661100.885082398,0.0011414124120369235
27,-2.3200000000000007,-2.7340740740740754,25574475.082372498,0.0010991378782577782
28,-1.6400000000000001,-2.695000000000001,26487849.281844698,0.001059882954034286
29,-1.9200000000000004,-2.668275862068967,27401223.4845773,0.0010233352659641383
30,-1.8200000000000003,-2.6400000000000015,28314597.690640498,0.0009892240904320003
31,0.019999999999999463,-2.5541935483870986,29227971.900035698,0.0009573136359019359
32,-1.6800000000000002,-2.5268750000000018,30141346.112019997,0.0009273975847800004
33,-3.2200000000000015,-2.5478787878787896,31054720.331876498,0.0008992946276654549
34,-1.4200000000000002,-2.514705882352943,31968094.5534485,0.0008728447856752945
35,-2.460000000000001,-2.513142857142859,32881468.7803691,0.000847906363227429
36,-4.120000000000003,-2.5577777777777797,33794843.0237637,0.0008243534086933337
37,-1.4600000000000002,-2.5281081081081096,34708217.2698832,0.0008020735868367571
38,-2.2400000000000007,-2.5205263157894753,35621591.5234475,0.0007809663871831583
39,-1.9200000000000004,-2.5051282051282064,36534965.7816801,0.0007609416080246157
40,-1.8400000000000003,-2.4885000000000015,37448340.0456582,0.0007419180678240004
41,-1.7400000000000002,-2.4702439024390257,38361714.3141769,0.0007238225051941467
42,-2.580000000000001,-2.472857142857144,39275088.5912992,0.0007065886360228575
43,-3.2000000000000015,-2.4897674418604665,40188462.8822143,0.0006901563421618607
44,-2.780000000000001,-2.496363636363638,41101837.1811849,0.0006744709707490912
45,-1.62,-2.4768888888888902,42015211.484148405,0.000659482726954667
46,-1.6400000000000001,-2.4586956521739145,42928585.79115131,0.0006451461459339134
47,-2.560000000000001,-2.4608510638297885,43841960.10917981,0.0006314196321906385
48,-0.0600000000000005,-2.410833333333335,44755334.43325851,0.0006182650565200003
49,-2.440000000000001,-2.411428571428573,45668708.76626151,0.0006056474023053064
50,-1.8400000000000003,-2.4000000000000012,46582083.10220931,0.0005935344542592003
51,-1.3800000000000001,-2.3800000000000012,47495457.43958191,0.0005818965237835297
