Episode,Rewards,Average Rewards,Time Taken,Variance
102,-2.2600000000000007,-1.4086274509803924,88687880.41810437,0.0002239847922447061
103,0.19999999999999962,-1.3930097087378646,89548928.19808286,0.00022181018261126234
104,0.5399999999999998,-1.3744230769230774,90409975.98031966,0.00021967739239384636
105,-0.620000000000001,-1.3672380952380958,91271023.76865436,0.00021758522675200022
106,0.1599999999999996,-1.352830188679246,92132071.56677437,0.0002155325359335851
107,0.09999999999999953,-1.3392523364485989,92993119.38223247,0.00021351821316785066
108,-0.12000000000000055,-1.3279629629629637,93854167.20143697,0.00021154119267555575
109,-4.440892098500626e-16,-1.3157798165137622,94715215.03114657,0.00020960044778862405
110,-0.08000000000000052,-1.3045454545454553,95576262.87073757,0.00020769498917236383
111,-0.3000000000000007,-1.2954954954954965,96437310.72511667,0.00020582386314378398
112,0.45999999999999985,-1.2798214285714293,97298358.58340387,0.0002039861500800002
113,0.6199999999999999,-1.263008849557523,98159406.44441707,0.00020218096291115063
114,0.5999999999999999,-1.2466666666666675,99020454.30799317,0.00020040744569263177
115,0.4199999999999998,-1.2321739130434792,99881502.17551297,0.00019866477225182627
116,0.23999999999999966,-1.2194827586206904,100742550.06046037,0.00019695214490482777
117,-0.32000000000000073,-1.2117948717948726,101603597.95603228,0.00019526879323897455
118,-1.54,-1.2145762711864414,102464645.85505727,0.00019361397295728834
119,0.23999999999999966,-1.202352941176471,103325693.75946607,0.00019198696478117666
120,-1.6400000000000001,-1.2060000000000004,104186741.66762637,0.0001903870734080002
121,0.35999999999999976,-1.1930578512396697,105047789.58439606,0.00018881362652033076
122,0.5799999999999998,-1.1785245901639347,105908837.51933236,0.0001872659738439346
123,0.2999999999999997,-1.1665040650406506,106769885.45850037,0.0001857434862517075
124,-1.9800000000000004,-1.1730645161290323,107630933.40142567,0.00018424555491096793
125,0.5799999999999998,-1.15904,108491981.34662977,0.00018277159047168018
126,0.47999999999999987,-1.1460317460317462,109353029.29382767,0.00018132102229333351
127,-0.22000000000000064,-1.138740157480315,110214077.25303297,0.00017989329770834664
128,0.09999999999999953,-1.1290625,111075125.21623437,0.00017848788132000017
129,-1.9000000000000004,-1.1350387596899225,111936173.18447948,0.00017710425433302342
130,0.47999999999999987,-1.1226153846153848,112797221.15445207,0.0001757419139150771
131,0.5199999999999998,-1.1100763358778627,113658269.12614337,0.0001744003725874811
132,-2.1000000000000005,-1.1175757575757577,114519317.10226797,0.00017307915764363654
133,-0.8800000000000012,-1.1157894736842107,115380365.08560777,0.00017177781059368437
134,0.5799999999999998,-1.103134328358209,116241413.07063746,0.00017049588663403003
135,0.31999999999999973,-1.0925925925925926,117102461.05814897,0.0001692329541404446
136,-0.020000000000000462,-1.0847058823529412,117963509.05171697,0.00016798859418352957
137,-1.6,-1.0884671532846715,118824557.05855326,0.0001667624000654016
138,0.21999999999999964,-1.0789855072463768,119685605.06802467,0.0001655539768765219
139,0.03999999999999948,-1.0709352517985613,120546653.08151397,0.00016436294107165483
140,0.6599999999999999,-1.0585714285714287,121407701.10246387,0.00016318892006400015
141,0.43999999999999984,-1.0479432624113476,122268749.12851687,0.0001620315518365959
142,0.5799999999999998,-1.0364788732394368,123129797.15721856,0.000160890484570141
143,0.6199999999999999,-1.024895104895105,123990845.18798156,0.00015976537628643373
144,0.3799999999999998,-1.015138888888889,124851893.22142257,0.00015865589450666682
145,0.5999999999999999,-1.004,125712941.25744557,0.00015756171592386223
146,0.47999999999999987,-0.9938356164383563,126573989.29647677,0.00015648252608876727
147,0.6199999999999999,-0.982857142857143,127435037.33775917,0.00015541801910857157
148,0.4999999999999999,-0.972837837837838,128296085.38380347,0.000154367897357838
149,0.2799999999999997,-0.9644295302013424,129157133.43342777,0.00015333187120107397
150,-2.540000000000001,-0.9749333333333334,130018181.49699646,0.00015230965872640014
151,0.5199999999999998,-0.9650331125827815,130879229.56999046,0.00015130098548980146
152,0.07999999999999952,-0.958157894736842,131740277.67887506,0.00015030558426947383
153,0.5399999999999998,-0.9483660130718954,132601325.79206006,0.00014932319482980407
154,0.0599999999999995,-0.9418181818181818,133462373.92661296,0.0001483535636945456
155,0.23999999999999966,-0.9341935483870967,134323422.06657156,0.00014739644392877433
156,0.6199999999999999,-0.9242307692307691,135184470.20793855,0.0001464515949292309
157,0.5599999999999998,-0.9147770700636941,136045518.35103306,0.0001455187822226753
158,0.6799999999999999,-0.9046835443037973,136906566.49579716,0.0001445977772718989
159,0.1799999999999996,-0.8978616352201255,137767614.64585775,0.00014368835728905674
160,0.2799999999999997,-0.8904999999999997,138628662.80580494,0.00014279030505600013
161,0.13999999999999957,-0.8840993788819874,139489710.97285604,0.00014190340875130448
162,0.5999999999999999,-0.8749382716049382,140350759.14142594,0.00014102746178370384
163,0.2799999999999997,-0.8678527607361962,141211807.31255573,0.00014016226263165657
164,0.5599999999999998,-0.8591463414634145,142072855.48528272,0.00013930761468878062
165,0.6199999999999999,-0.850181818181818,142933903.65992993,0.00013846332611490924
166,0.2599999999999997,-0.8434939759036143,143794951.83812523,0.00013762920969253025
167,0.5999999999999999,-0.8348502994011975,144656000.01860273,0.00013680508268838336
168,0.4999999999999999,-0.8269047619047618,145517048.20105883,0.00013599076672000013
169,0.7,-0.8178698224852071,146378096.38465494,0.0001351860876269824
170,0.4999999999999999,-0.8101176470588235,147239144.57022813,0.00013439087534682366
171,0.5399999999999998,-0.8022222222222223,148100192.75785634,0.00013360496379508785
172,0.6399999999999999,-0.7938372093023257,148961240.94856393,0.00013282819074976758
173,0.6199999999999999,-0.7856647398843931,149822289.14619654,0.0001320603977396533
174,0.5999999999999999,-0.7777011494252875,150683337.34873974,0.00013130142993655186
175,0.4199999999999998,-0.770857142857143,151544385.55358505,0.00013055113605120014
176,0.5399999999999998,-0.7634090909090911,152405433.76024035,0.0001298093682327274
177,0.5399999999999998,-0.7560451977401133,153266481.96878025,0.00012907598197152556
178,-2.580000000000001,-0.7662921348314611,154127530.19015494,0.0001283508360053934
179,0.5799999999999998,-0.7587709497206707,154988578.41384384,0.00012763379222882694
180,0.5399999999999998,-0.7515555555555559,155849626.63997263,0.00012692471560533345
181,-0.22000000000000064,-0.7486187845303871,156710674.87450302,0.00012622347408265206
182,0.11999999999999955,-0.7438461538461542,157571723.1170844,0.00012552993851076935
183,0.43999999999999984,-0.7373770491803282,158432771.36888212,0.00012484398256262309
184,0.5799999999999998,-0.730217391304348,159293819.62231582,0.00012416548265739143
185,0.5999999999999999,-0.7230270270270273,160154867.8781005,0.0001234943178862704
186,0.6599999999999999,-0.7155913978494627,161015916.1375178,0.00012283036994064527
187,0.47999999999999987,-0.7091978609625672,161876964.40693,0.00012217352304256696
188,0.6599999999999999,-0.7019148936170216,162738012.6781554,0.00012152366387744692
189,0.13999999999999957,-0.6974603174603179,163599060.9535122,0.00012088068152888901
190,0.6599999999999999,-0.6903157894736847,164460109.2330216,0.00012024446741557907
191,-2.2000000000000006,-0.6982198952879585,165321157.53473067,0.00011961491523015719
192,0.33999999999999975,-0.6928125000000004,166182205.83920076,0.00011899192088000012
193,0.3999999999999998,-0.6871502590673578,167043254.14705396,0.00011837538242984467
194,0.3799999999999998,-0.6816494845360828,167904302.46395954,0.00011776520004618568
195,0.6799999999999999,-0.674666666666667,168765350.78804255,0.00011716127594338473
196,0.5399999999999998,-0.6684693877551023,169626399.12137744,0.00011656351433142869
197,0.6599999999999999,-0.6617258883248734,170487447.45694074,0.0001159718213652793
198,0.5599999999999998,-0.6555555555555559,171348495.79402724,0.0001153861050957577
199,0.33999999999999975,-0.6505527638190958,172209544.13414034,0.00011480627542190966
200,0.6199999999999999,-0.6442000000000003,173070592.47557634,0.00011423224404480012
201,0.5399999999999998,-0.6383084577114432,173931640.82029504,0.00011366392442268667
202,0.7,-0.631683168316832,174792689.16729093,0.00011310123172752486
203,0.45999999999999985,-0.6263054187192122,175653737.52773884,0.00011254408280275873
204,0.45999999999999985,-0.6209803921568632,176514785.89247635,0.00011199239612235305
205,0.5799999999999998,-0.6151219512195126,177375834.26154405,0.0001114460917510245
206,0.5799999999999998,-0.609320388349515,178236882.63242066,0.00011090509130563117
207,0.6199999999999999,-0.6033816425120777,179097931.00590986,0.00011036931791768126
208,0.47999999999999987,-0.5981730769230773,179958979.38249946,0.00010983869619692318
209,0.47999999999999987,-0.593014354066986,180820027.76238376,0.00010931315219598097
210,0.5399999999999998,-0.5876190476190479,181681076.14431065,0.00010879261337600011
211,0.43999999999999984,-0.5827488151658771,182542124.52810985,0.00010827700857327025
212,0.11999999999999955,-0.5794339622641512,183403172.91499186,0.00010776626796679255
213,0.19999999999999962,-0.5757746478873242,184264221.30678096,0.00010726032304676067
214,0.3999999999999998,-0.5712149532710282,185125269.70959407,0.00010675910658392533
215,0.6399999999999999,-0.5655813953488374,185986318.11368427,0.00010626255259981406
216,0.5399999999999998,-0.5604629629629632,186847366.51968938,0.00010577059633777788
217,0.45999999999999985,-0.5557603686635947,187708414.92781818,0.00010528317423483881
218,0.6599999999999999,-0.5501834862385324,188569463.33718497,0.00010480022389431203
219,0.6399999999999999,-0.5447488584474889,189430511.74848026,0.00010432168405917818
220,0.6599999999999999,-0.5392727272727276,190291560.16107067,0.00010384749458618192
221,0.6199999999999999,-0.5340271493212672,191152608.57513666,0.00010337759642063358
222,0.23999999999999966,-0.5305405405405408,192013657.00011036,0.00010291193157189199
223,0.5599999999999998,-0.5256502242152469,192874705.42680296,0.00010245044308950683
224,0.4999999999999999,-0.5210714285714289,193735753.85559008,0.0001019930750400001
225,0.5199999999999998,-0.5164444444444447,194596802.28668687,0.00010153977248426677
226,0.45999999999999985,-0.51212389380531,195457850.71960115,0.00010109048145557531
227,0.5599999999999998,-0.507400881057269,196318899.15528965,0.00010064514893814988
228,-1.4800000000000002,-0.5116666666666669,197179947.59347206,0.00010020372284631589
229,0.5799999999999998,-0.5068995633187776,198040996.03362587,9.976615200419224e-05
230,0.6599999999999999,-0.5018260869565221,198902044.47566417,9.933238612591313e-05
231,0.5599999999999998,-0.4972294372294375,199763092.92041296,9.890237579636374e-05
232,0.5399999999999998,-0.4927586206896554,200624141.36701015,9.847607245241388e-05
233,0.47999999999999987,-0.48858369098712473,201485189.81681395,9.805342836463529e-05
234,0.2599999999999997,-0.48538461538461564,202346238.26987976,9.763439661948727e-05
235,0.4199999999999998,-0.48153191489361724,203207286.72553295,9.721893110195754e-05
236,0.43999999999999984,-0.47762711864406804,204068335.18357426,9.680698647864417e-05
237,0.33999999999999975,-0.47417721518987366,204929383.64667007,9.639851818126592e-05
238,0.2799999999999997,-0.47100840336134475,205790432.11641976,9.599348239058833e-05
239,0.6199999999999999,-0.4664435146443517,206651480.59199837,9.559183602075324e-05
240,0.5199999999999998,-0.46233333333333354,207512529.07696578,9.51935367040001e-05
241,0.47999999999999987,-0.458423236514523,208373577.57503197,9.479854277576773e-05
242,-2.0200000000000005,-0.4648760330578514,209234626.08024177,9.440681326016538e-05
243,0.72,-0.4600000000000002,210095674.58694366,9.401830785580256e-05
244,0.19999999999999962,-0.4572950819672133,210956723.10033247,9.36329869219673e-05
245,0.6399999999999999,-0.45281632653061243,211817771.62401286,9.325081146514295e-05
246,0.72,-0.44804878048780505,212678820.14965346,9.287174312585375e-05
247,0.5399999999999998,-0.44404858299595157,213539868.68704936,9.249574416583005e-05
248,0.6399999999999999,-0.43967741935483884,214400917.22689816,9.212277745548397e-05
249,-1.52,-0.4440160642570282,215261965.76949176,9.175280646168683e-05
250,0.7,-0.4394400000000001,216123014.31484017,9.138579523584009e-05
251,0.5799999999999998,-0.435378486055777,216984062.86252987,9.102170840223117e-05
252,0.3799999999999998,-0.4321428571428573,217845111.41421437,9.066051114666676e-05
253,0.6399999999999999,-0.42790513833992105,218706159.97416508,9.030216920537559e-05
254,0.2799999999999997,-0.4251181102362206,219567208.54075557,8.994664885417332e-05
255,0.5199999999999998,-0.4214117647058825,220428257.11012486,8.959391689788244e-05
256,0.5799999999999998,-0.41750000000000015,221289305.68088704,8.924394066000009e-05
257,0.43999999999999984,-0.4141634241245138,222150354.25376186,8.889668797260709e-05
258,0.7,-0.4098449612403102,223011402.82770726,8.855212716651171e-05
259,0.4999999999999999,-0.4063320463320465,223872451.40363705,8.821022706162171e-05
260,0.5399999999999998,-0.4026923076923078,224733499.98218957,8.787095695753855e-05
261,0.5999999999999999,-0.39885057471264385,225594548.56225136,8.75342866243679e-05
262,0.6199999999999999,-0.39496183206106883,226455597.14360186,8.720018629374054e-05
263,0.7,-0.3907984790874526,227316645.72608978,8.68686266500381e-05
