Episode,Gamma,Alpha,Epsilon,Average time,Average reward
5000,0.7,0.2,0.85,361314.0463077316,0.5171839999999999
8000,0.7,0.2,0.85,361290.21213500586,0.5410449999999999
9000,0.7,0.2,0.85,361289.23990684096,0.5460599999999999
10000,0.7,0.2,0.85,361289.6119606761,0.5496019999999998
100,0.7,0.2,0.9,364868.34883048775,-1.687400000000001
500,0.7,0.2,0.9,361978.57952696685,-0.0269200000000003
1000,0.7,0.2,0.9,361617.788591539,0.2690199999999998
2000,0.7,0.2,0.9,361437.95739449054,0.42115999999999987
5000,0.7,0.2,0.9,361331.2628046262,0.5144039999999999
8000,0.7,0.2,0.9,361307.1827616022,0.5374849999999999
9000,0.7,0.2,0.9,361306.0725224071,0.5426688888888888
10000,0.7,0.2,0.9,361306.43680779595,0.5463379999999999
100,0.7,0.2,0.95,364885.33625981427,-1.8298000000000005
500,0.7,0.2,0.95,361995.43881005776,-0.009760000000000218
1000,0.7,0.2,0.95,361634.6321872296,0.27491999999999983
2000,0.7,0.2,0.95,361454.80252282607,0.4268099999999999
5000,0.7,0.2,0.95,361348.09388544306,0.5207399999999999
8000,0.7,0.2,0.95,361323.9715902372,0.5436325
9000,0.7,0.2,0.95,361322.7998345633,0.5485888888888887
10000,0.7,0.2,0.95,361323.0803706869,0.5520259999999998
100,0.7,0.2,1.0,364902.12182914326,-1.6927999999999994
500,0.7,0.2,1.0,362012.0851494537,-0.05436000000000007
1000,0.7,0.2,1.0,361651.27061868133,0.25717999999999996
2000,0.7,0.2,1.0,361471.4353594398,0.41877999999999993
5000,0.7,0.2,1.0,361364.853352154,0.5166439999999999
8000,0.7,0.2,1.0,361340.77811904997,0.5403024999999999
9000,0.7,0.2,1.0,361339.63899677375,0.5448599999999999
10000,0.7,0.2,1.0,361339.96507691516,0.5478359999999999
100,0.7,0.25,0.7,364919.1799686695,-1.2380000000000004
500,0.7,0.25,0.7,362028.97513686476,0.13755999999999977
1000,0.7,0.25,0.7,361668.1118193768,0.3496799999999998
2000,0.7,0.25,0.7,361488.24310879136,0.45225999999999983
5000,0.7,0.25,0.7,361381.5425770639,0.5268279999999999
8000,0.7,0.25,0.7,361357.4668174978,0.5442049999999998
9000,0.7,0.25,0.7,361356.3713504114,0.5486977777777776
10000,0.7,0.25,0.7,361356.73935377924,0.5513639999999999
100,0.7,0.25,0.75,364936.1996855324,-1.2288000000000006
500,0.7,0.25,0.75,362045.870474896,0.12603999999999976
1000,0.7,0.25,0.75,361684.99746856553,0.35551999999999984
2000,0.7,0.25,0.75,361505.1160045983,0.4579999999999998
5000,0.7,0.25,0.75,361398.3900787903,0.5318279999999997
8000,0.7,0.25,0.75,361374.3122619379,0.5464824999999999
9000,0.7,0.25,0.75,361373.2456845956,0.5505355555555553
10000,0.7,0.25,0.75,361373.5665039957,0.5528919999999998
100,0.7,0.25,0.8,364953.11833105056,-1.3902
500,0.7,0.25,0.8,362062.6519100124,0.0421999999999997
1000,0.7,0.25,0.8,361701.7656804096,0.3111799999999998
2000,0.7,0.25,0.8,361521.87501950795,0.44591999999999987
5000,0.7,0.25,0.8,361415.1287128648,0.5288919999999998
8000,0.7,0.25,0.8,361391.02323322307,0.5421474999999998
9000,0.7,0.25,0.8,361390.00672277313,0.5435777777777776
10000,0.7,0.25,0.8,361390.4180461035,0.5443799999999999
100,0.7,0.25,0.85,364970.2194841964,-1.2428000000000003
500,0.7,0.25,0.85,362079.6102901611,0.09771999999999971
1000,0.7,0.25,0.85,361718.70004333014,0.3340999999999998
2000,0.7,0.25,0.85,361538.80499343487,0.44627999999999984
5000,0.7,0.25,0.85,361432.110913693,0.5199079999999998
8000,0.7,0.25,0.85,361408.0536336548,0.5414275
9000,0.7,0.25,0.85,361407.03130721353,0.5463066666666665
10000,0.7,0.25,0.85,361407.591814755,0.5489919999999998
100,0.7,0.25,0.9,364987.65689862653,-1.5108000000000001
500,0.7,0.25,0.9,362096.9617989207,0.04571999999999974
1000,0.7,0.25,0.9,361736.0655987153,0.3089199999999998
2000,0.7,0.25,0.9,361556.1757870067,0.4307099999999998
5000,0.7,0.25,0.9,361449.49616213643,0.5089079999999998
8000,0.7,0.25,0.9,361425.51840837084,0.5327624999999998
9000,0.7,0.25,0.9,361424.4942075879,0.5388888888888888
10000,0.7,0.25,0.9,361424.90398565924,0.5421579999999999
100,0.7,0.25,0.95,365004.99644657323,-1.6267999999999996
500,0.7,0.25,0.95,362114.1402765415,-0.014360000000000128
1000,0.7,0.25,0.95,361753.2176302074,0.2762399999999998
2000,0.7,0.25,0.95,361573.31950765685,0.42652999999999985
5000,0.7,0.25,0.95,361466.5853366589,0.5167239999999999
8000,0.7,0.25,0.95,361442.51243292633,0.5399474999999998
9000,0.7,0.25,0.95,361441.40582497715,0.544602222222222
10000,0.7,0.25,0.95,361441.73083920026,0.5479199999999999
100,0.7,0.25,1.0,365021.95629502204,-1.711399999999999
500,0.7,0.25,1.0,362130.96419381595,0.03448000000000002
1000,0.7,0.25,1.0,361770.01520123874,0.29545999999999994
2000,0.7,0.25,1.0,361590.11090751074,0.43380999999999986
5000,0.7,0.25,1.0,361483.366348099,0.5200919999999998
8000,0.7,0.25,1.0,361459.26110582356,0.5390774999999999
9000,0.7,0.25,1.0,361458.1407026886,0.5442244444444444
10000,0.7,0.25,1.0,361458.4595930216,0.5474919999999999
100,0.7,0.3,0.7,365038.8363164291,-0.9830000000000009
500,0.7,0.3,0.7,362147.6644848222,0.14327999999999974
1000,0.7,0.3,0.7,361786.68878068693,0.35569999999999974
2000,0.7,0.3,0.7,361606.7575982509,0.4580999999999998
5000,0.7,0.3,0.7,361500.0326321672,0.5190839999999999
8000,0.7,0.3,0.7,361476.0226543578,0.5355624999999999
9000,0.7,0.3,0.7,361475.01731412206,0.5379088888888888
10000,0.7,0.3,0.7,361475.4881841646,0.5393639999999998
100,0.7,0.3,0.75,365056.15416589595,-1.1810000000000007
500,0.7,0.3,0.75,362164.87252750114,0.11923999999999972
1000,0.7,0.3,0.75,361803.88297576865,0.3476799999999998
2000,0.7,0.3,0.75,361623.9466106634,0.4606799999999998
5000,0.7,0.3,0.75,361517.1848296575,0.5317999999999998
8000,0.7,0.3,0.75,361493.08429686417,0.5500324999999999
9000,0.7,0.3,0.75,361491.9308508692,0.5540599999999998
10000,0.7,0.3,0.75,361492.20488746965,0.5569839999999998
100,0.7,0.3,0.8,365072.91255187127,-1.1182000000000003
500,0.7,0.3,0.8,362181.49225106626,0.11563999999999987
1000,0.7,0.3,0.8,361820.48800785036,0.3440599999999998
2000,0.7,0.3,0.8,361640.54731937504,0.45622999999999986
5000,0.7,0.3,0.8,361533.815940645,0.5214199999999999
8000,0.7,0.3,0.8,361509.7965343615,0.5385374999999999
9000,0.7,0.3,0.8,361508.9287419127,0.544011111111111
10000,0.7,0.3,0.8,361509.39225419547,0.5469279999999999
100,0.7,0.3,0.85,365090.314517687,-1.1862000000000001
500,0.7,0.3,0.85,362198.76657073677,0.07947999999999987
1000,0.7,0.3,0.85,361837.76082071,0.3213999999999998
2000,0.7,0.3,0.85,361657.8273092384,0.44815999999999984
5000,0.7,0.3,0.85,361551.0907056045,0.5113759999999998
8000,0.7,0.3,0.85,361527.0989266656,0.5269099999999999
9000,0.7,0.3,0.85,361526.1278019607,0.5292155555555554
10000,0.7,0.3,0.85,361526.67592791823,0.5313839999999999
100,0.7,0.3,0.9,365108.11700531683,-1.3294
500,0.7,0.3,0.9,362216.4394032531,0.06779999999999982
1000,0.7,0.3,0.9,361855.4044639382,0.32161999999999985
2000,0.7,0.3,0.9,361675.4467043713,0.4499599999999998
5000,0.7,0.3,0.9,361568.6896007356,0.5263919999999999
8000,0.7,0.3,0.9,361544.66840482864,0.5458124999999999
9000,0.7,0.3,0.9,361543.82255960454,0.5495844444444443
10000,0.7,0.3,0.9,361544.5931413471,0.5522359999999998
100,0.7,0.3,0.95,365125.84149764327,-1.4816000000000005
500,0.7,0.3,0.95,362234.0085388584,0.05007999999999976
1000,0.7,0.3,0.95,361872.94601366104,0.3081999999999998
2000,0.7,0.3,0.95,361692.9687996982,0.43844999999999984
5000,0.7,0.3,0.95,361586.2151838355,0.5205719999999998
8000,0.7,0.3,0.95,361562.17219125404,0.5426174999999999
9000,0.7,0.3,0.95,361561.1437404912,0.5471044444444443
10000,0.7,0.3,0.95,361561.51342050364,0.5503359999999998
100,0.7,0.3,1.0,365142.9479000372,-1.635
