Episode,Rewards,Average Rewards,Time Taken,Variance
50,0.74,-0.7092000000000005,46677609.038599305,0.006214607855919999
51,0.0,-0.6952941176470593,47592856.34283341,0.006092752799921568
52,-1.04,-0.7019230769230773,48508103.64735941,0.005975584476846153
53,0.4999999999999999,-0.6792452830188683,49423350.95358911,0.005862837599924528
54,-1.620000000000001,-0.696666666666667,50338598.26367811,0.005754266533259258
55,0.1799999999999996,-0.6807272727272731,51253845.57569441,0.005649643505381817
56,0.0,-0.6685714285714289,52169092.88781101,0.005548757014214285
57,-1.620000000000001,-0.6852631578947371,53084340.20470771,0.005451410399929824
58,0.0,-0.6734482758620692,53999587.521730416,0.005357420565448275
59,0.43999999999999984,-0.654576271186441,54914834.840483315,0.005266616827050847
60,-1.620000000000001,-0.6706666666666671,55830082.166188516,0.005178839879933333
61,0.1799999999999996,-0.6567213114754102,56745329.49558802,0.005093940865508196
62,0.2999999999999997,-0.6412903225806456,57660576.82820012,0.0050117805289677415
63,-1.620000000000001,-0.6568253968253972,58575824.16634732,0.004932228457079364
64,0.0,-0.6465625000000004,59491071.50468422,0.004855162387437499
65,0.92,-0.6224615384615388,60406318.843311615,0.004780467581476922
66,0.0,-0.6130303030303034,61321566.18201092,0.004708036254484848
67,-1.620000000000001,-0.6280597014925378,62236813.52418782,0.004637767056656716
68,0.47999999999999987,-0.6117647058823534,63152060.867704816,0.004569564599941176
69,0.03999999999999948,-0.6023188405797106,64067308.213677116,0.004503339026028985
70,0.0,-0.5937142857142862,64982555.55986501,0.004439005611371428
71,0.0,-0.5853521126760568,65897802.906203814,0.004376484405577464
72,-1.0,-0.5911111111111116,66813050.25270332,0.004315699899944444
73,0.6199999999999999,-0.5745205479452059,67728297.60093081,0.004256580723232876
74,0.0,-0.5667567567567572,68643544.9493304,0.004199059362108107
75,-1.620000000000001,-0.5808000000000004,69558792.30452861,0.004143071903946666
76,-1.620000000000001,-0.5944736842105268,70474039.66530441,0.0040885577999473675
77,0.96,-0.5742857142857147,71389287.0264624,0.004035459646701298
78,-1.0,-0.5797435897435902,72304534.3877504,0.0039837229845641016
79,-1.620000000000001,-0.5929113924050637,73219781.7569609,0.003933296111341772
80,0.0,-0.5855000000000004,74135029.1265935,0.0038841299099499995
81,0.0,-0.578271604938272,75050276.4963828,0.0038361776888395055
82,0.43999999999999984,-0.5658536585365858,75965523.86872241,0.0037893950340975604
83,-1.620000000000001,-0.5785542168674703,76880771.2468231,0.0037437396722409633
84,-0.36000000000000076,-0.5759523809523814,77796018.6301928,0.003699171342809523
85,0.6399999999999999,-0.5616470588235298,78711266.0146044,0.0036556516799529405
86,-1.0,-0.5667441860465121,79626513.3991021,0.0036131441022790693
87,0.0,-0.5602298850574717,80541760.7836674,0.00357161371029885
88,-1.620000000000001,-0.5722727272727277,81457008.17350811,0.003531027190863636
89,0.0,-0.5658426966292139,82372255.5634485,0.0034913527280449434
90,0.2799999999999997,-0.5564444444444449,83287502.9549876,0.003452559919955555
91,0.0,-0.5503296703296707,84202750.3466048,0.0034146197010549444
92,-1.620000000000001,-0.5619565217391309,85117997.74255149,0.0033775042695217386
93,0.0,-0.5559139784946241,86033245.13869528,0.0033411870193118275
94,-1.0,-0.5606382978723409,86948492.53497699,0.003305642476553191
95,0.0,-0.5547368421052636,87863739.93137379,0.0032708462399578943
96,-1.620000000000001,-0.5658333333333339,88778987.33430839,0.003236774924958333
97,-0.580000000000001,-0.5659793814432995,89694234.74367279,0.0032034061112989685
98,-1.02,-0.5706122448979597,90609482.15348999,0.0031707182938367343
99,-1.620000000000001,-0.5812121212121217,91524729.56818059,0.003138690836323232
100,0.0,-0.5754000000000005,92439976.9830055,0.0031073039279599997
101,0.9,-0.5607920792079213,93355224.3981873,0.003076538542534653
102,0.45999999999999985,-0.5507843137254906,94270471.8152328,0.003046376399960784
103,0.13999999999999957,-0.5440776699029131,95185719.236424,0.003016799930058252
104,1.0,-0.5292307692307697,96100966.6578285,0.0029877922384230764
105,0.0,-0.5241904761904767,97016214.0793763,0.0029593370742476187
106,0.76,-0.5120754716981137,97931461.50204019,0.002931418799962264
107,-1.620000000000001,-0.5224299065420566,98846708.93211679,0.0029040223625794387
108,-1.620000000000001,-0.5325925925925931,99761956.3698248,0.002877133266629629
109,0.0,-0.5277064220183492,100677203.8077708,0.0028507375485871556
110,0.6399999999999999,-0.5170909090909096,101592451.2476013,0.0028248217526909087
111,0.0,-0.5124324324324329,102507698.6875874,0.0027993729080720716
112,0.33999999999999975,-0.5048214285714291,103422946.13054189,0.0027743785071071424
113,0.45999999999999985,-0.49628318584070846,104338193.57612589,0.002749826484920354
114,0.5199999999999998,-0.48736842105263206,105253441.02387299,0.002725705199964912
115,-1.0,-0.4918260869565222,106168688.47181168,0.002702003415617391
116,0.35999999999999976,-0.4844827586206901,107083935.92257129,0.0026787102827241374
117,0.13999999999999957,-0.4791452991452996,107999183.37777469,0.0026558153230427347
118,0.0,-0.4750847457627123,108914430.83318378,0.0026333084135254235
119,-1.0,-0.47949579831932815,109829678.28879558,0.0026111797713949574
120,0.2799999999999997,-0.47316666666666707,110744925.74771518,0.0025894199399666665
121,-1.620000000000001,-0.48264462809917397,111660173.21355727,0.0025680197751735533
122,0.1599999999999996,-0.4773770491803283,112575420.68389568,0.002546970432754098
123,0.0,-0.47349593495935,113490668.15448007,0.0025262633560650402
124,-1.620000000000001,-0.4827419354838714,114405915.63224937,0.0025058902644838708
125,0.0,-0.47888000000000047,115321163.11023727,0.0024858431423679995
126,-1.620000000000001,-0.48793650793650845,116236410.59484556,0.002466114228539682
127,-1.620000000000001,-0.49685039370078793,117151658.08702296,0.0024466960062677163
128,-1.620000000000001,-0.5056250000000005,118066905.58692056,0.0024275811937187496
129,-1.620000000000001,-0.5142635658914735,118982153.09530286,0.002408762734852713
130,1.0,-0.5026153846153852,119897400.60394287,0.002390233790738461
131,-1.620000000000001,-0.5111450381679395,120812648.11805618,0.002371987731267175
132,0.0,-0.5072727272727279,121727895.63241647,0.002354018127242424
133,0.0,-0.5034586466165419,122643143.14697488,0.002336318742827067
134,0.5999999999999999,-0.49522388059701555,123558390.66370428,0.002318883528328358
135,0.0,-0.4915555555555562,124473638.18057978,0.0023017066133037035
136,-1.0,-0.49529411764705944,125388885.69754279,0.002284782299970588
137,-1.620000000000001,-0.5035036496350371,126304133.22160749,0.002268105056905109
138,-1.620000000000001,-0.5115942028985514,127219380.7529036,0.0022516695130144924
139,0.0,-0.5079136690647489,128134628.2844248,0.0022354704517697837
140,0.0,-0.504285714285715,129049875.8160781,0.002219502805685714
141,-1.620000000000001,-0.5121985815602844,129965123.3557221,0.0022037616510354606
142,0.0,-0.5085915492957753,130880370.8955656,0.002188242202788732
143,0.0,-0.5050349650349657,131795618.4355363,0.0021729398097622373
144,-1.620000000000001,-0.5127777777777784,132710865.982403,0.002157849949972222
145,0.0,-0.5092413793103455,133626113.5295067,0.00214296822617931
146,0.0,-0.5057534246575349,134541361.0767334,0.002128290361616438
147,0.0,-0.5023129251700688,135456608.6240977,0.0021138121958911562
148,-0.020000000000000462,-0.49905405405405473,136371856.1764941,0.0020995296810540536
149,0.0,-0.49570469798657785,137287103.72916108,0.002085438877825503
150,0.5399999999999998,-0.4888000000000006,138202351.2838496,0.002071535951973333
151,0.0,-0.4855629139072854,139117598.8386755,0.002057817170834437
152,0.76,-0.47736842105263216,140032846.3945369,0.0020442788999736838
153,0.0,-0.47424836601307246,140948093.95051602,0.002030917599973856
154,0.0,-0.47116883116883174,141863341.5065996,0.002017729823350649
155,0.2799999999999997,-0.46632258064516185,142778589.0654869,0.0020047122115870964
156,0.4199999999999998,-0.46064102564102616,143693836.6274931,0.0019918614922820508
157,-1.620000000000001,-0.4680254777070069,144609084.19519782,0.001979174476407643
158,-0.14000000000000057,-0.4659493670886082,145524331.76620573,0.001966648055670886
159,0.1799999999999996,-0.4618867924528308,146439579.34033254,0.0019542791999748424
160,0.6599999999999999,-0.45487500000000064,147354826.91611564,0.0019420649549749998
161,0.0,-0.45204968944099444,148270074.49205464,0.0019300024397267078
162,1.0,-0.44308641975308705,149185322.06808624,0.0019180888444197527
163,0.0,-0.44036809815950984,150100569.64419565,0.0019063214281963188
164,1.0,-0.43158536585365914,151015817.22046936,0.0018946975170487802
165,0.33999999999999975,-0.4269090909090915,151931064.79970604,0.001883214501793939
166,-1.620000000000001,-0.4340963855421693,152846312.38372853,0.0018718698361204816
167,0.76,-0.4269461077844317,153761559.96848124,0.0018606610347065866
168,0.0,-0.4244047619047625,154676807.55336663,0.0018495856714047616
169,0.7,-0.4177514792899414,155592055.13900793,0.001838641377491124
170,0.98,-0.4095294117647064,156507302.72477403,0.0018278258399764703
171,0.0,-0.4071345029239771,157422550.31060594,0.001817136799976608
172,0.0,-0.40476744186046565,158337797.89650226,0.0018065720511395347
173,0.43999999999999984,-0.39988439306358436,159253045.48436776,0.0017961294381271674
174,0.7,-0.3935632183908051,160168293.07300657,0.001785806855149425
175,-1.620000000000001,-0.40057142857142913,161083540.66509038,0.001775602244548571
176,-1.620000000000001,-0.4075000000000006,161998788.26262617,0.001765513595431818
177,0.5599999999999998,-0.4020338983050853,162914035.86125556,0.0017555389423502823
178,0.5599999999999998,-0.3966292134831466,163829283.46098205,0.0017456763640224717
179,-1.0,-0.4000000000000005,164744531.06080875,0.0017359239821005583
180,0.72,-0.3937777777777783,165659778.66134965,0.0017262799599777774
181,0.5599999999999998,-0.38850828729281817,166575026.26306227,0.001716742501635359
182,0.92,-0.3813186813186818,167490273.86527878,0.0017073098505274722
183,0.0,-0.37923497267759615,168405521.46761158,0.001697980288502732
184,0.88,-0.3723913043478266,169320769.0705832,0.0016887521347608693
185,0.0,-0.3703783783783789,170236016.6736923,0.001679623744843243
186,-1.0,-0.37376344086021557,171151264.2769276,0.0016705935096559138
187,0.8,-0.3674866310160433,172066511.88118258,0.001661659854524064
188,0.0,-0.3655319148936175,172981759.48558378,0.0016528212382765956
189,0.9,-0.35883597883597934,173897007.09067088,0.0016440761523597882
190,0.5999999999999999,-0.35378947368421104,174812254.69741207,0.0016354231199789471
191,-1.620000000000001,-0.36041884816753983,175727502.31115997,0.0016268606952670156
192,0.98,-0.3534375000000005,176642749.92519277,0.0016183874624791665
193,-0.600000000000001,-0.35471502590673626,177557997.54524508,0.001610002035212435
194,1.0,-0.3477319587628871,178473245.16541538,0.0016017030556494843
195,0.0,-0.34594871794871845,179388492.7856612,0.0015934891938256409
196,0.72,-0.3405102040816331,180303740.40747958,0.0015853591469183672
197,0.6799999999999999,-0.3353299492385791,181218988.0306883,0.0015773116385583753
198,0.0,-0.33363636363636406,182134235.6540554,0.001569345418161616
199,0.8,-0.32793969849246274,183049483.27831918,0.0015614592602814067
200,0.4999999999999999,-0.3238000000000005,183964730.9051079,0.0015536519639799999
201,-1.620000000000001,-0.3302487562189059,184879978.5396343,0.0015459223522189052
202,0.0,-0.3286138613861391,185795226.1743852,0.0015382692712673264
203,0.78,-0.3231527093596064,186710473.8104544,0.0015306915901280786
204,0.0,-0.32156862745098086,187625721.4467463,0.001523188199980392
205,0.0,-0.32000000000000045,188540969.08318898,0.0015157580136390242
206,0.2999999999999997,-0.3169902912621364,189456216.72430158,0.001508399965029126
207,-1.620000000000001,-0.3232850241545899,190371464.37274468,0.0015011130086763282
208,-1.0,-0.326538461538462,191286712.0214727,0.0014938961192115382
209,0.96,-0.3203827751196177,192201959.6704794,0.0014867482908899519
210,0.92,-0.31447619047619096,193117207.31999847,0.0014796685371238094
211,0.0,-0.31298578199052185,194032454.96964526,0.0014726558900284357
212,-1.620000000000001,-0.31915094339622696,194947702.62679306,0.001465709399981132
213,-1.0,-0.3223474178403761,195862950.28409284,0.001458828135192488
214,0.92,-0.3165420560747669,196778197.94168514,0.0014520111812897194
215,0.0,-0.315069767441861,197693445.59935194,0.0014452576409116277
216,0.9,-0.3094444444444449,198608693.25734726,0.0014385666333148145
217,0.94,-0.30368663594470097,199523940.91556865,0.0014319372939907832
218,0.0,-0.30229357798165185,200439188.57386315,0.0014253687742935778
219,0.0,-0.3009132420091329,201354436.23222753,0.0014188602410776254
220,-1.620000000000001,-0.3069090909090914,202269683.89520654,0.0014124108763454543
221,0.96,-0.3011764705882358,203184931.55854553,0.0014060198769049771
222,-1.620000000000001,-0.30711711711711764,204100179.22791314,0.0013996864540360358
223,0.4999999999999999,-0.3034977578475342,205015426.89853135,0.001393409833165919
224,0.86,-0.29830357142857195,205930674.56953105,0.0013871892535535712
225,0.0,-0.29697777777777834,206845922.24060294,0.001381023967982222
226,-1.0,-0.30008849557522177,207761169.91174045,0.001374913242460177
227,0.0,-0.2987665198237891,208676417.58294246,0.0013688563559295151
228,0.5199999999999998,-0.29517543859649176,209591665.25612026,0.001362852599982456
229,0.0,-0.29388646288209663,210506912.92938897,0.0013569012785851525
230,0.0,-0.29260869565217446,211422160.60272726,0.0013510017078086954
231,0.5599999999999998,-0.28891774891774946,212337408.27709356,0.0013451532155670993
232,0.4199999999999998,-0.28586206896551775,213252655.95285487,0.0013393551413620687
233,-0.22000000000000064,-0.28557939914163144,214167903.63125488,0.0013336068360343346
234,-1.620000000000001,-0.2912820512820518,215083151.31499878,0.0013279076615213673
235,0.0,-0.2900425531914899,215998398.99889448,0.0013222569906212764
236,0.0,-0.28881355932203445,216913646.682878,0.0013166542067627118
237,0.03999999999999948,-0.28742616033755325,217828894.3703911,0.0013110987037805906
238,0.019999999999999463,-0.28613445378151314,218744142.0603408,0.0013055898856974787
239,0.0,-0.2849372384937244,219659389.7503815,0.00130012716651046
240,0.86,-0.2801666666666672,220574637.4407934,0.0012947099699833332
241,0.86,-0.2754356846473034,221489885.1316598,0.0012893377294439833
242,0.6799999999999999,-0.2714876033057856,222405132.8234042,0.0012840098875867767
243,0.0,-0.27037037037037087,223320380.5152332,0.0012787258962798352
244,0.0,-0.2692622950819677,224235628.2071294,0.001273485216377049
245,-1.620000000000001,-0.27477551020408214,225150875.90375417,0.0012682873175346937
246,0.19999999999999962,-0.27284552845528504,226066123.60253337,0.0012631316780325201
247,1.0,-0.2676923076923082,226981371.30147126,0.00125801778459919
248,0.0,-0.26661290322580694,227896619.00052905,0.0012529451322419354
249,0.0,-0.26554216867469926,228811866.69973135,0.0012479132240803212
250,-1.620000000000001,-0.2709600000000005,229727114.40417454,0.0012429215711839998
251,-1.1,-0.2742629482071718,230642362.10909384,0.0012379696924143424
252,0.0,-0.2731746031746036,231557609.81408766,0.001233057114269841
253,0.0,-0.2720948616600795,232472857.51914787,0.0012281833707351777
254,-1.620000000000001,-0.2774015748031501,233388105.2300771,0.0012233480031338582
255,-1.620000000000001,-0.2826666666666672,234303352.9480117,0.0012185505599843136
256,0.13999999999999957,-0.2810156250000005,235218600.66918048,0.0012137905968593748
257,0.35999999999999976,-0.2785214007782106,236133848.3923179,0.0012090676762490271
258,0.0,-0.27744186046511676,237049096.11563239,0.0012043813674263565
259,-1.620000000000001,-0.28262548262548315,237964343.84540218,0.0011997312463166022
260,-1.0,-0.2853846153846159,238879591.57539037,0.0011951168953692306
261,0.31999999999999973,-0.28306513409961737,239794839.30844277,0.00119053790343295
262,-1.0,-0.28580152671755776,240710087.04167956,0.0011859938656335876
263,0.1799999999999996,-0.2840304182509511,241625334.77870217,0.0011814843832547526
264,1.0,-0.27916666666666723,242540582.51594028,0.001177009063621212
265,0.0,-0.27811320754717034,243455830.2533143,0.0011725675199849054
266,-1.620000000000001,-0.28315789473684266,244371077.99732977,0.0011681593714135336
267,-1.620000000000001,-0.28816479400749123,245286325.74846208,0.0011637842426816477
268,0.98,-0.28343283582089607,246201573.4999433,0.001159441764164179
269,-1.0,-0.2860966542750935,247116821.25157788,0.0011551315717323418
270,-1.620000000000001,-0.2910370370370376,248032069.00976828,0.0011508533066518518
271,1.0,-0.28627306273062786,248947316.76816308,0.0011466066154833946
272,0.3999999999999998,-0.28375000000000056,249862564.52927858,0.001142391149985294
273,-1.620000000000001,-0.28864468864468923,250777812.29718578,0.0011382065670183148
274,0.0,-0.287591240875913,251693060.06532788,0.0011340525284525545
275,0.0,-0.2865454545454551,252608307.83363,0.0011299287010763635
276,0.0,-0.28550724637681213,253523555.6020777,0.0011258347565072462
277,0.2599999999999997,-0.28353790613718466,254438803.3739889,0.001121770371104693
278,-1.0,-0.2861151079136696,255354051.146103,0.0011177352258848919
279,-1.620000000000001,-0.2908960573476708,256269298.9250908,0.0011137290064372758
280,0.0,-0.2898571428571434,257184546.7043168,0.001109751402842857
281,-1.620000000000001,-0.2945907473309614,258099794.4913119,0.001105802109594306
282,0.72,-0.290992907801419,259015042.27978122,0.0011018808255177303
283,0.13999999999999957,-0.2894699646643115,259930290.07187504,0.0010979872536961129
284,0.0,-0.2884507042253527,260845537.86413664,0.001094121101394366
285,0.31999999999999973,-0.2863157894736848,261760785.65901452,0.0010902820799859648
286,0.0,-0.2853146853146859,262676033.4540041,0.0010864699048811187
287,0.86,-0.2813240418118473,263591281.249913,0.0010826842954564458
288,0.09999999999999953,-0.2800000000000006,264506529.05019692,0.001078924974986111
289,0.9,-0.2759169550173016,265421776.85113463,0.0010751916705743943
290,0.8200000000000001,-0.27213793103448336,266337024.65311232,0.001071484113089655
291,-1.620000000000001,-0.2767697594501724,267252272.46162912,0.001067802037099656
292,-1.620000000000001,-0.28136986301369926,268167520.27707803,0.001064145180808219
293,-1.620000000000001,-0.2859385665529017,269082768.09849006,0.001060513285993174
294,0.72,-0.28251700680272174,269998015.9214116,0.0010569060979455781
295,0.47999999999999987,-0.2799322033898311,270913263.7463963,0.0010533233654101692
296,0.0,-0.2789864864864871,271828511.5715451,0.0010497648405270268
297,-1.620000000000001,-0.28350168350168414,272743759.4044789,0.0010462302787744107
298,0.0,-0.28255033557047043,273659007.2376297,0.0010427194389127515
299,0.6199999999999999,-0.27953177257525147,274574255.0723357,0.0010392320829297657
300,0.0,-0.2786000000000006,275489502.907459,0.0010357679759866664
301,0.0,-0.27767441860465175,276404750.74291134,0.0010323268863654483
302,-1.0,-0.2800662251655635,277319998.57864547,0.0010289085854172184
303,-1.0,-0.28244224422442304,278235246.41452384,0.001025512847511551
304,0.92,-0.27848684210526375,279150494.25081444,0.0010221394499868419
305,-1.620000000000001,-0.28288524590163994,280065742.09381235,0.0010187881731016392
306,0.0,-0.2819607843137261,280980989.93704396,0.001015458799986928
307,0.0,-0.28104234527687355,281896237.78042036,0.0010121511165993484
308,-1.0,-0.283376623376624,282811485.62396955,0.0010088649116753246
309,-1.620000000000001,-0.2877022653721689,283726733.47577655,0.001005599976686084
310,-1.0,-0.2900000000000006,284641981.3278149,0.0010023561057935482
311,0.0,-0.28906752411575626,285557229.18000895,0.0009991330958070738
312,0.0,-0.2881410256410262,286472477.03232133,0.0009959307461410254
313,-1.0,-0.29041533546325937,287387724.8848093,0.0009927488587731627
314,-0.4200000000000008,-0.29082802547770764,288302972.7433092,0.0009895872382038216
315,-1.0,-0.2930793650793657,289218220.601924,0.000986445691415873
316,-1.620000000000001,-0.29727848101265886,290133468.4645427,0.000983324027835443
317,0.3799999999999998,-0.29514195583596275,291048716.3287142,0.0009802220592933753
318,0.5999999999999999,-0.29232704402515786,291963964.1939168,0.0009771395999874212
319,-1.620000000000001,-0.2964890282131668,292879212.0631095,0.0009740764664451409
320,0.5599999999999998,-0.29381250000000064,293794459.9332962,0.0009710324774874999
321,-1.620000000000001,-0.29794392523364555,294709707.8084202,0.0009680074541931463
322,0.0,-0.29701863354037333,295624955.6836282,0.0009650012198633539
323,-1.620000000000001,-0.30111455108359203,296540203.562201,0.000962013599987616
324,0.8,-0.29771604938271673,297455451.44126755,0.0009590444222098764
325,-1.620000000000001,-0.3017846153846161,298370699.3243784,0.0009560935162953845
326,0.92,-0.2980368098159516,299285947.2077461,0.0009531607140981594
327,0.88,-0.2944342507645267,300201195.0914473,0.0009502458495290519
328,0.88,-0.29085365853658607,301116442.975466,0.0009473487585243901
329,-1.0,-0.2930091185410341,302031690.8595494,0.0009444692790151974
330,-1.0,-0.29515151515151583,302946938.7436965,0.0009416072508969696
331,-1.620000000000001,-0.29915407854984966,303862186.6321725,0.0009387625159999999
332,-1.0,-0.30126506024096456,304777434.5207355,0.0009359349180602408
333,0.76,-0.2980780780780788,305692682.4098584,0.0009331243026906906
334,0.43999999999999984,-0.2958682634730546,306607930.3003974,0.0009303305173532933
335,0.7,-0.2928955223880604,307523178.1916454,0.0009275534113313431
336,-0.0600000000000005,-0.29220238095238166,308438426.0854206,0.0009247928357023808
337,-1.620000000000001,-0.2961424332344221,309353673.9829001,0.0009220486433115726
338,0.0,-0.2952662721893498,310268921.8804557,0.000919320688745562
339,0.0,-0.29439528023598893,311184169.7780816,0.0009166088283067846
340,0.84,-0.2910588235294125,312099417.6761712,0.0009139129199882351
341,-1.0,-0.29313782991202414,313014665.5743311,0.0009112328234486802
342,-1.0,-0.2952046783625738,313929913.4725605,0.000908568399988304
343,-1.620000000000001,-0.2990670553935867,314845161.3746339,0.0009059195125247812
344,-1.620000000000001,-0.30290697674418676,315760409.2805519,0.0009032860255697673
345,0.0,-0.3020289855072471,316675657.1865521,0.000900667805205797
346,0.3799999999999998,-0.3000578034682088,317590905.0939051,0.0008980647190635837
347,0.0,-0.29919308357348773,318506153.0013249,0.0008954766362997117
348,0.0,-0.29833333333333406,319421400.908818,0.0008929034275747125
349,0.0,-0.297478510028654,320336648.8164029,0.0008903449650315185
350,-1.22,-0.30011428571428644,321251896.7245024,0.0008878011222742856
351,-0.22000000000000064,-0.29988603988604057,322167144.6352013,0.0008852717743475782
352,0.9,-0.2964772727272734,323082392.5461771,0.000882756797715909
353,-1.0,-0.2984702549575078,323997640.4572192,0.000880256070243626
354,0.8200000000000001,-0.29531073446327755,324912888.3686983,0.0008777694711751411
355,0.6799999999999999,-0.2925633802816908,325828136.2809043,0.0008752968811154929
356,0.92,-0.2891573033707872,326743384.1933409,0.0008728381820112359
357,0.6399999999999999,-0.28655462184874014,327658632.1065929,0.0008703932571316526
358,0.1799999999999996,-0.2852513966480454,328573880.021611,0.0008679619910502792
359,0.03999999999999948,-0.2843454038997221,329489127.93866646,0.0008655442696267408
360,0.96,-0.2808888888888896,330404375.85587466,0.0008631399799888887
361,0.0,-0.28011080332410043,331319623.773146,0.0008607490105152353
362,0.5799999999999998,-0.27773480662983496,332234871.69141495,0.0008583712508176795
363,0.0,-0.27696969696969764,333150119.60976344,0.0008560065917245178
364,0.84,-0.2739010989010996,334065367.52937067,0.0008536549252637361
365,0.6399999999999999,-0.27139726027397326,334980615.4505386,0.0008513161446465752
366,-1.620000000000001,-0.27508196721311545,335895863.37523186,0.000848990144251366
367,-1.620000000000001,-0.27874659400545027,336811111.3034062,0.0008466768196076293
368,0.5799999999999998,-0.27641304347826157,337726359.2325626,0.0008443760673804347
369,0.92,-0.27317073170731776,338641607.1620073,0.0008420877853550134
370,0.0,-0.2724324324324331,339556855.09152836,0.0008398118724216215
371,0.6199999999999999,-0.27002695417789824,340472103.02188164,0.0008375482285606468
372,0.4999999999999999,-0.2679569892473125,341387350.95341593,0.0008352967548279569
373,-0.1600000000000006,-0.26766756032171646,342302598.888229,0.0008330573533404824
374,-1.620000000000001,-0.27128342245989373,343217846.8270593,0.000830829927262032
375,0.8200000000000001,-0.268373333333334,344133094.7663899,0.0008286143807893332
376,0.0,-0.2676595744680858,345048342.7057855,0.0008264106191382978
377,0.72,-0.2650397877984092,345963590.6459819,0.0008242185485305038
378,0.74,-0.2623809523809531,346878838.586806,0.0008220380761798941
379,-1.0,-0.2643271767810033,347794086.5276938,0.0008198691102796833
380,0.96,-0.26110526315789545,348709334.4687413,0.0008177115599894736
381,0.0,-0.2604199475065624,349624582.409853,0.0008155653354225721
382,-1.0,-0.26235602094240906,350539830.3510254,0.0008134303476335078
383,-1.620000000000001,-0.2659007832898179,351455078.2959164,0.000811306508605744
384,0.5999999999999999,-0.2636458333333341,352370326.241884,0.0008091937312395833
385,-1.620000000000001,-0.2671688311688319,353285574.1912723,0.0008070919293402596
386,0.5599999999999998,-0.26502590673575205,354200822.1416077,0.0008050010176062175
387,-0.020000000000000462,-0.2643927648578819,355116070.0950597,0.000802920911617571
388,0.0,-0.2637113402061863,356031318.0486763,0.0008008515278247421
389,0.76,-0.26107969151671023,356946566.0028441,0.000798792783537275
