Episode,Rewards,Average Rewards,Time Taken,Variance
1,-4.220000000000002,-4.220000000000002,1718557.6838625,0.05038029502400002
2,-1.6400000000000001,-2.9300000000000015,2577836.5373854,0.02519014751200001
3,-4.040000000000003,-3.300000000000002,3437115.4029397,0.016793431674666674
4,-1.9200000000000004,-2.9550000000000014,4296394.2715532,0.012595073756000006
5,-3.0800000000000014,-2.9800000000000013,5155673.1467971,0.010076059004800004
6,-2.0600000000000005,-2.826666666666668,6014952.0263339,0.008396715837333337
7,-2.0000000000000004,-2.7085714285714295,6874230.9176318,0.007197185003428574
8,-1.7200000000000002,-2.585000000000001,7733509.8122214,0.006297536878000003
9,-5.339999999999995,-2.8911111111111114,8592788.7225994,0.0055978105582222245
10,-3.0000000000000013,-2.902,9452067.6463599,0.005038029502400002
11,0.1599999999999996,-2.623636363636364,10311346.5732218,0.004580026820363638
12,-1.640000000000002,-2.541666666666667,11170625.5119674,0.0041983579186666686
13,-0.580000000000001,-2.390769230769231,12029904.4578387,0.0038754073095384634
14,-1.58,-2.332857142857143,12889183.4066114,0.003598592501714287
15,-1.1400000000000015,-2.2533333333333334,13748462.3691992,0.003358686334933335
16,-1.8400000000000003,-2.2275000000000005,14607741.3346746,0.0031487684390000014
17,-1.9400000000000022,-2.2105882352941184,15467020.310564801,0.0029635467661176485
18,-1.54,-2.173333333333334,16326299.288470201,0.0027989052791111122
19,0.23999999999999966,-2.0463157894736845,17185578.2688425,0.00265159447494737
20,-2.1400000000000006,-2.0510000000000006,18044857.2531086,0.002519014751200001
21,-1.7000000000000002,-2.0342857142857147,18904136.239805598,0.0023990616678095248
22,-2.1200000000000006,-2.0381818181818185,19763415.2320106,0.002290013410181819
23,-1.16,-2.0000000000000004,20622694.226706,0.0021904476097391315
24,-1.8200000000000003,-1.9925000000000004,21481973.229786597,0.0020991789593333343
25,0.35999999999999976,-1.8984000000000003,22341252.2352919,0.002015211800960001
26,-1.4200000000000002,-1.8800000000000003,23200531.2421727,0.0019377036547692317
27,-1.8200000000000003,-1.8777777777777782,24059810.2517411,0.0018659368527407416
28,-1.54,-1.865714285714286,24919089.263284,0.0017992962508571436
29,-1.6800000000000002,-1.8593103448275865,25778368.2777151,0.0017372515525517248
30,-1.24,-1.8386666666666671,26637647.293758,0.0016793431674666675
31,0.19999999999999962,-1.7729032258064519,27496926.3175706,0.0016251708072258072
32,-1.4800000000000002,-1.7637500000000002,28356205.3434844,0.0015743842195000007
33,-2.2600000000000007,-1.7787878787878788,29215484.373895902,0.0015266756067878794
34,-2.0000000000000004,-1.785294117647059,30074763.407464102,0.0014817733830588243
35,-1.36,-1.7731428571428571,30934042.4428154,0.001439437000685715
36,-0.5400000000000009,-1.738888888888889,31793321.4987416,0.0013994526395555561
37,0.11999999999999955,-1.6886486486486487,32652600.5700354,0.0013616295952432439
38,-2.0000000000000004,-1.696842105263158,33511879.658528,0.001325797237473685
39,-2.2000000000000006,-1.70974358974359,34371158.7803462,0.001291802436512821
40,-1.32,-1.7,35230437.9118129,0.0012595073756000005
41,-2.400000000000001,-1.7170731707317075,36089717.0704862,0.0012287876835121957
42,-1.8000000000000003,-1.7190476190476192,36948996.233752206,0.0011995308339047624
43,-1.3400000000000016,-1.710232558139535,37808275.421303205,0.0011716347680000006
44,0.1599999999999996,-1.667727272727273,38667554.6120885,0.0011450067050909095
45,0.1599999999999996,-1.6271111111111114,39526833.8117245,0.001119562111644445
46,-0.4000000000000008,-1.600434782608696,40386113.0235527,0.0010952238048695657
47,0.47999999999999987,-1.5561702127659578,41245392.238229305,0.0010719211707234048
48,-2.0600000000000005,-1.566666666666667,42104671.458461404,0.0010495894796666671
49,-0.36000000000000076,-1.542040816326531,42963950.6874902,0.0010281692862040821
50,-2.3400000000000007,-1.5580000000000005,43823229.933255605,0.0010076059004800004
51,-1.7000000000000002,-1.5607843137254906,44682509.1843921,0.0009878489220392162
52,-0.04000000000000048,-1.5315384615384622,45541788.442989,0.0009688518273846159
53,0.07999999999999952,-1.5011320754716988,46401067.7076535,0.0009505716042264155
54,-1.6400000000000001,-1.5037037037037042,47260346.9793981,0.0009329684263703708
55,-1.5,-1.503636363636364,48119626.2810283,0.0009160053640727277
56,0.35999999999999976,-1.4703571428571434,48978905.5883232,0.0008996481254285718
57,-4.440892098500626e-16,-1.4445614035087724,49838184.9277376,0.0008838648249824565
