Episode,Rewards,Average Rewards,Time Taken,Variance
46,-0.8200000000000012,-1.8065217391304356,40457456.733683,0.0015318775060000004
47,-1.7200000000000002,-1.8046808510638306,41318253.9218108,0.0014992843675744685
48,-1.3800000000000001,-1.795833333333334,42179051.1157036,0.0014680492765833336
49,-2.1800000000000006,-1.8036734693877559,43039848.341155596,0.0014380890872653066
50,-1.34,-1.7944000000000009,43900645.569638796,0.0014093273055200003
51,-1.4200000000000017,-1.7870588235294127,44761442.832777694,0.001381693436784314
52,-2.3000000000000007,-1.7969230769230777,45622240.11387769,0.0013551224091538465
53,-1.3,-1.7875471698113214,46483037.39863529,0.0013295540618113212
54,-2.1400000000000023,-1.7940740740740748,47343834.70969739,0.0013049326902962967
55,-1.3800000000000001,-1.786545454545455,48204632.02330879,0.0012812066413818185
56,-0.20000000000000062,-1.7582142857142864,49065429.35227949,0.001258327951357143
57,-1.9600000000000004,-1.7617543859649127,49926226.68543359,0.0012362520223859652
58,-1.32,-1.7541379310344831,50787024.01967569,0.0012149373323448278
59,-2.0400000000000005,-1.7589830508474582,51647821.35800419,0.0011943451741694918
60,-0.10000000000000053,-1.7313333333333338,52508618.70001229,0.001174439421266667
61,-0.32000000000000073,-1.708196721311476,53369416.04790559,0.0011551863160000004
62,-1.3,-1.701612903225807,54230213.397246785,0.0011365542786451615
63,-2.0400000000000005,-1.7069841269841275,55091010.75362699,0.0011185137345396828
64,-1.8400000000000003,-1.7090625000000006,55951808.115777984,0.0011010369574375003
65,0.03999999999999948,-1.6821538461538466,56812605.484568484,0.0010840979273230773
66,-0.20000000000000062,-1.6596969696969701,57673402.857766986,0.0010676722011515153
67,0.1799999999999996,-1.6322388059701498,58534200.23393249,0.0010517367951641795
68,-1.0600000000000014,-1.6238235294117653,59394997.63417499,0.0010362700775882355
69,-1.5,-1.622028985507247,60255795.04073049,0.0010212516706666669
70,-1.8200000000000003,-1.6248571428571434,61116592.45409339,0.0010066623610857145
71,-1.0400000000000014,-1.6166197183098598,61977389.88619299,0.0009924840179718311
72,-1.12,-1.609722222222223,62838187.32182809,0.0009786995177222225
73,-1.7000000000000002,-1.6109589041095898,63698984.76262489,0.0009652926750136989
74,-2.1400000000000006,-1.6181081081081088,64559782.21045439,0.0009522481794054056
75,-0.3000000000000007,-1.600533333333334,65420579.69171459,0.0009395515370133336
76,-2.0400000000000005,-1.606315789473685,66281377.18936959,0.0009271890167894739
77,-2.2000000000000006,-1.6140259740259748,67142174.69350219,0.0009151476009870132
78,-1.8800000000000003,-1.6174358974358982,68002972.20131789,0.0009034149394358976
79,0.19999999999999962,-1.594430379746836,68863769.71328878,0.0008919793072911395
80,0.43999999999999984,-1.5690000000000006,69724567.22742559,0.0008808295659500003
81,-0.600000000000001,-1.5570370370370377,70585364.7561822,0.0008699551268641977
82,-1.8800000000000003,-1.5609756097560983,71446162.28899309,0.0008593459180000002
83,0.13999999999999957,-1.5404819277108441,72306959.82481419,0.0008489923527228918
84,-0.08000000000000052,-1.5230952380952387,73167757.36415409,0.0008388853009047621
85,-1.52,-1.5230588235294125,74028554.90585169,0.0008290160620705885
86,0.35999999999999976,-1.501162790697675,74889352.44992469,0.0008193763404186049
87,-2.2000000000000006,-1.509195402298851,75750149.99835369,0.0008099582215632186
88,-0.04000000000000048,-1.4925000000000004,76610947.5525425,0.0008007541508636366
89,-1.36,-1.4910112359550567,77471745.1107609,0.0007917569132134834
90,0.07999999999999952,-1.473555555555556,78332542.6778492,0.0007829596141777779
91,-1.7200000000000002,-1.4762637362637365,79193340.2807975,0.0007743556623736266
92,0.1799999999999996,-1.4582608695652177,80054137.9356956,0.0007659387530000002
93,-1.9800000000000004,-1.4638709677419357,80914935.60494101,0.0007577028524301077
94,0.19999999999999962,-1.4461702127659577,81775733.2920542,0.0007496421837872343
95,0.7,-1.4235789473684215,82636530.9864202,0.0007417512134315792
96,0.13999999999999957,-1.4072916666666673,83497328.6935904,0.0007340246382916668
97,-1.62,-1.4094845360824748,84358126.4029202,0.0007264573739793817
98,-1.28,-1.4081632653061231,85218924.1134371,0.0007190445436326533
