Episode,Rewards,Average Rewards,Time Taken,Variance
177,0.5999999999999999,-1.3287005649717516,162546623.31273136,0.0006089303480225991
178,-1.4600000000000002,-1.3294382022471913,163459807.01127356,0.0006055093910112361
179,0.4999999999999999,-1.3192178770949723,164372990.71157756,0.0006021266569832404
180,0.2799999999999997,-1.3103333333333336,165286174.41449925,0.0005987815088888891
181,0.45999999999999985,-1.3005524861878455,166199358.11941585,0.0005954733237569063
182,0.47999999999999987,-1.2907692307692311,167112541.82608986,0.0005922014923076924
183,0.4199999999999998,-1.2814207650273226,168025725.53523147,0.0005889654185792352
184,0.5799999999999998,-1.2713043478260873,168938909.24666557,0.0005857645195652176
185,0.13999999999999957,-1.263675675675676,169852092.96105316,0.000582598224864865
186,-1.4600000000000002,-1.2647311827956993,170765276.67724526,0.0005794659763440862
187,0.5399999999999998,-1.2550802139037438,171678460.39514375,0.0005763672278074868
188,0.2799999999999997,-1.2469148936170216,172591644.11554164,0.0005733014446808512
189,0.47999999999999987,-1.2377777777777783,173504827.83791363,0.0005702681037037039
190,0.5599999999999998,-1.2283157894736847,174418011.56193712,0.0005672666926315791
191,0.6399999999999999,-1.218534031413613,175331195.28784743,0.0005642967099476441
192,0.4999999999999999,-1.209583333333334,176244379.01555982,0.0005613576645833335
193,0.7,-1.199689119170985,177157562.74430162,0.0005584490756476685
194,0.6599999999999999,-1.1901030927835057,178070746.47421142,0.0005555704721649487
195,0.6399999999999999,-1.1807179487179493,178983930.20538163,0.0005527213928205129
196,0.4199999999999998,-1.172551020408164,179897113.93877932,0.0005499013857142859
197,0.6799999999999999,-1.1631472081218281,180810297.67332113,0.0005471100081218276
198,-1.24,-1.1635353535353543,181723481.40869063,0.0005443468262626264
199,0.3999999999999998,-1.1556783919597997,182636665.14625302,0.0005416114150753771
200,-2.1000000000000005,-1.1604000000000005,183549848.88862473,0.0005389033580000002
201,-0.5200000000000009,-1.1572139303482594,184463032.63633922,0.0005362222467661693
202,0.4999999999999999,-1.1490099009900996,185376216.3857111,0.0005335676811881189
203,-0.20000000000000062,-1.1443349753694587,186289400.1392881,0.0005309392689655174
204,0.5599999999999998,-1.1359803921568634,187202583.8943817,0.0005283366254901962
205,0.35999999999999976,-1.1286829268292689,188115767.6521927,0.0005257593736585367
206,0.3999999999999998,-1.1212621359223307,189028951.4124202,0.0005232071436893206
207,0.3799999999999998,-1.1140096618357493,189942135.1748248,0.00052067957294686
208,0.35999999999999976,-1.1069230769230773,190855318.939495,0.0005181763057692309
209,0.3799999999999998,-1.0998086124401918,191768502.7062477,0.0005156969933014355
210,0.3799999999999998,-1.0927619047619053,192681686.4750721,0.0005132412933333334
211,0.3999999999999998,-1.0856872037914698,193594870.24604318,0.0005108088701421803
212,0.1799999999999996,-1.079716981132076,194508054.02177647,0.0005083993943396228
213,0.6199999999999999,-1.0717370892018783,195421237.79991376,0.0005060125427230048
214,0.6399999999999999,-1.0637383177570099,196334421.57939297,0.0005036479981308413
215,0.2999999999999997,-1.0573953488372096,197247605.36248958,0.0005013054493023258
216,0.7,-1.0492592592592598,198160789.1471862,0.0004989845907407409
217,0.2999999999999997,-1.0430414746543784,199073972.9353562,0.0004966851225806453
218,0.23999999999999966,-1.0371559633027527,199987156.7260721,0.0004944067504587158
219,0.5799999999999998,-1.0297716894977171,200900340.5188367,0.000492149185388128
220,0.6799999999999999,-1.0220000000000002,201813524.31280342,0.0004899121436363638
221,-1.6,-1.024615384615385,202726708.1088584,0.00048769534660633495
222,-1.6400000000000001,-1.0273873873873876,203639891.9071356,0.00048549852072072083
223,0.6399999999999999,-1.0199103139013455,204553075.70671842,0.0004833213973094172
224,0.31999999999999973,-1.0139285714285717,205466259.5085976,0.00048116371250000014
225,0.35999999999999976,-1.0078222222222224,206379443.31433982,0.00047902520711111125
226,0.5999999999999999,-1.0007079646017703,207292627.1219029,0.0004769056265486727
227,0.6199999999999999,-0.9935682819383262,208205810.9313141,0.00047480472070484596
228,-1.7200000000000002,-0.9967543859649125,209118994.7438654,0.00047272224385964923
229,0.45999999999999985,-0.9903930131004368,210032178.5582466,0.000470657954585153
230,0.5999999999999999,-0.9834782608695655,210945362.3740637,0.00046861161565217406
231,0.6599999999999999,-0.9763636363636365,211858546.1910873,0.00046658299393939406
232,0.5199999999999998,-0.9699137931034485,212771730.0111165,0.0004645718603448277
233,0.72,-0.9626609442060088,213684913.8329224,0.0004625779896995709
234,0.6599999999999999,-0.9557264957264959,214598097.6572917,0.00046060116068376083
235,0.4999999999999999,-0.9495319148936172,215511281.4853394,0.00045864115574468096
236,0.45999999999999985,-0.9435593220338985,216424465.3168478,0.00045669776101694927
237,0.5199999999999998,-0.9373839662447259,217337649.1518649,0.0004547707662447259
238,0.5999999999999999,-0.9309243697478993,218250832.9891292,0.00045285996470588246
239,0.5799999999999998,-0.9246025104602511,219164016.82905808,0.00045096515313807547
240,0.5199999999999998,-0.9185833333333334,220077200.6745045,0.0004490861316666668
241,0.45999999999999985,-0.9128630705394191,220990384.52456498,0.00044722270373443997
242,0.6199999999999999,-0.9065289256198347,221903568.37710828,0.000445374676033058
243,0.6799999999999999,-0.8999999999999999,222816752.23129398,0.00044354185843621414
244,0.5399999999999998,-0.8940983606557377,223729936.08847147,0.00044172406393442633
245,0.6199999999999999,-0.8879183673469387,224643119.94865677,0.0004399211085714287
246,0.31999999999999973,-0.8830081300813009,225556303.81325856,0.00043813281138211393
247,0.4199999999999998,-0.8777327935222673,226469487.68137816,0.0004363589943319839
248,0.6599999999999999,-0.8715322580645162,227382671.55122104,0.0004345994822580646
249,0.5999999999999999,-0.8656224899598395,228295855.42301473,0.0004328541028112451
250,0.2799999999999997,-0.86104,229209039.29881102,0.00043112268640000014
251,0.6599999999999999,-0.854980079681275,230122223.17690992,0.0004294050661354583
252,0.6599999999999999,-0.848968253968254,231035407.05705312,0.0004277010777777779
253,0.4199999999999998,-0.8439525691699606,231948590.94011083,0.0004260105596837946
254,0.6399999999999999,-0.8381102362204726,232861774.82447812,0.00042433335275590564
255,0.43999999999999984,-0.8330980392156865,233774958.71083543,0.000422669300392157
256,0.5399999999999998,-0.8277343750000002,234688142.59885654,0.0004210182484375001
257,0.5399999999999998,-0.822412451361868,235601326.48851794,0.0004193800451361869
258,0.5599999999999998,-0.8170542635658917,236514510.37996224,0.0004177545410852714
259,0.5399999999999998,-0.8118146718146722,237427694.27340445,0.0004161415891891893
260,0.6599999999999999,-0.8061538461538464,238340878.16845664,0.0004145410446153847
261,0.5199999999999998,-0.8010727969348662,239254062.06522456,0.000412952764750958
262,0.5399999999999998,-0.7959541984732827,240167245.96412826,0.00041137660916030545
263,0.6199999999999999,-0.7905703422053235,241080429.86447677,0.00040981243954372635
264,0.6799999999999999,-0.7850000000000003,241993613.76610246,0.0004082601196969698
265,0.6399999999999999,-0.7796226415094343,242906797.66906747,0.00040671951547169825
266,0.5399999999999998,-0.7746616541353387,243819981.57381898,0.0004051904947368422
267,0.33999999999999975,-0.7704868913857681,244733165.4810373,0.0004036729273408241
268,0.31999999999999973,-0.7664179104477615,245646349.39092898,0.000402166685074627
269,0.6199999999999999,-0.7612639405204464,246559533.302526,0.00040067164163568785
270,0.5399999999999998,-0.7564444444444448,247472717.2158923,0.0003991876725925927
271,0.45999999999999985,-0.7519557195571959,248385901.1329712,0.00039771465535055363
272,0.4999999999999999,-0.7473529411764709,249299085.0519426,0.00039625246911764717
273,0.5599999999999998,-0.7425641025641029,250212268.9725786,0.000394800994871795
274,0.6399999999999999,-0.7375182481751829,251125452.8946234,0.00039336011532846725
275,0.7,-0.7322909090909094,252038636.8178266,0.000391929714909091
276,0.6199999999999999,-0.7273913043478265,252951820.7426525,0.00039050967971014503
277,0.6399999999999999,-0.7224548736462099,253865004.6689571,0.0003890998974729243
278,0.45999999999999985,-0.7182014388489213,254778188.5976153,0.00038770025755395694
279,-1.28,-0.7202150537634413,255691372.52766842,0.00038631065089605744
280,0.6199999999999999,-0.7154285714285719,256604556.45940742,0.0003849309700000001
281,0.47999999999999987,-0.7111743772241997,257517740.3929457,0.00038356110889679727
282,0.47999999999999987,-0.7069503546099295,258430924.3283127,0.0003822009631205675
283,0.5199999999999998,-0.7026148409893997,259344108.2655106,0.0003808504296819789
284,0.6199999999999999,-0.6979577464788737,260257292.2041651,0.0003795094070422536
285,0.5799999999999998,-0.6934736842105267,261170476.1443538,0.0003781777950877194
286,0.5999999999999999,-0.6889510489510493,262083660.08624202,0.00037685549510489523
287,0.47999999999999987,-0.6848780487804882,262996844.03034133,0.0003755424097560977
288,0.6399999999999999,-0.6802777777777782,263910027.97628194,0.00037423844305555567
289,0.6799999999999999,-0.6755709342560557,264823211.92340335,0.0003729435003460209
290,0.5999999999999999,-0.6711724137931039,265736395.87191966,0.0003716574882758622
291,0.11999999999999955,-0.6684536082474231,266649579.82362467,0.0003703803147766324
292,0.6599999999999999,-0.6639041095890416,267562763.77648416,0.000369111889041096
293,0.6599999999999999,-0.6593856655290107,268475947.7305555,0.0003678521215017066
294,0.5799999999999998,-0.6551700680272113,269389131.68634117,0.0003666009238095239
295,0.5199999999999998,-0.6511864406779665,270302315.64389306,0.0003653582088135594
296,0.5999999999999999,-0.6469594594594599,271215499.60305166,0.00036412389054054067
297,0.7,-0.6424242424242429,272128683.5634202,0.00036289788417508427
298,0.5999999999999999,-0.6382550335570474,273041867.5254223,0.00036168010604026855
299,0.5999999999999999,-0.6341137123745824,273955051.4888102,0.00036047047357859544
300,0.47999999999999987,-0.6304000000000005,274868235.4540128,0.0003592689053333334
301,0.5999999999999999,-0.6263122923588045,275781419.4205876,0.00035807532093023266
302,0.6399999999999999,-0.6221192052980138,276694603.3883749,0.00035688964105960275
303,0.19999999999999962,-0.61940594059406,277607787.3588886,0.000355711787458746
304,0.5799999999999998,-0.6154605263157901,278520971.3308315,0.00035454168289473695
305,0.6599999999999999,-0.6112786885245907,279434155.30395544,0.0003533792511475411
306,0.6599999999999999,-0.6071241830065365,280347339.27828765,0.00035222441699346417
307,0.5799999999999998,-0.6032573289902285,281260523.25487477,0.0003510771061889252
308,0.45999999999999985,-0.5998051948051953,282173707.23379636,0.00034993724545454556
309,0.47999999999999987,-0.596310679611651,283086891.21580166,0.000348804762459547
310,0.6399999999999999,-0.5923225806451619,284000075.1990948,0.00034767958580645173
311,0.5599999999999998,-0.588617363344052,284913259.18444836,0.0003465616450160773
312,0.6399999999999999,-0.5846794871794878,285826443.171707,0.0003454508705128206
313,0.47999999999999987,-0.5812779552715661,286739627.1613214,0.0003443471936102237
314,0.6199999999999999,-0.5774522292993637,287652811.1543211,0.0003432505464968154
315,0.74,-0.5732698412698418,288565995.1489847,0.0003421608622222223
316,0.43999999999999984,-0.5700632911392411,289479179.1467147,0.0003410780746835444
317,0.5599999999999998,-0.5664984227129344,290392363.1464841,0.0003400021186119875
318,0.7,-0.5625157232704409,291305547.1475971,0.0003389329295597485
319,0.2799999999999997,-0.5598746081504709,292218731.1524703,0.0003378704438871474
320,0.5799999999999998,-0.5563125000000005,293131915.1592369,0.0003368145987500001
321,0.5999999999999999,-0.5527102803738324,294045099.1703866,0.00033576533208722753
322,0.6399999999999999,-0.5490062111801248,294958283.1844545,0.00033472258260869574
323,0.7,-0.5451393188854495,295871467.200049,0.0003336862897832818
324,0.5599999999999998,-0.5417283950617291,296784651.21802956,0.0003326563938271606
325,0.7,-0.537907692307693,297697835.2376696,0.0003316328356923078
326,0.47999999999999987,-0.5347852760736204,298611019.2591669,0.0003306155570552148
327,0.74,-0.5308868501529059,299524203.2816442,0.0003296045003058105
328,0.45999999999999985,-0.5278658536585372,300437387.30877525,0.00032859960853658544
329,0.3799999999999998,-0.525106382978724,301350571.33939433,0.000327600825531915
330,0.6599999999999999,-0.5215151515151522,302263755.3721175,0.00032660809575757585
331,0.6199999999999999,-0.5180664652567982,303176939.407144,0.00032562136435045324
332,0.5799999999999998,-0.514759036144579,304090123.4447549,0.0003246405771084338
333,0.45999999999999985,-0.5118318318318325,305003307.4863528,0.00032366568048048056
334,0.6599999999999999,-0.5083233532934138,305916491.5302301,0.00032269662155688634
335,0.5799999999999998,-0.5050746268656722,306829675.5759393,0.0003217333480597016
336,0.5599999999999998,-0.5019047619047624,307742859.6238742,0.0003207758083333334
337,0.7,-0.4983382789317513,308656043.67310137,0.00031982395133531164
338,0.6799999999999999,-0.4948520710059177,309569227.7236457,0.000318877726627219
339,0.5199999999999998,-0.49185840707964656,310482411.77642256,0.0003179370843657818
340,0.7,-0.48835294117647116,311395595.83121955,0.00031700197529411773
341,0.6799999999999999,-0.48492668621700935,312308779.8885012,0.00031607235073313793
342,0.3799999999999998,-0.482397660818714,313221963.9505987,0.0003151481625730995
343,0.4199999999999998,-0.4797667638483971,314135148.0161861,0.0003142293632653062
344,0.5799999999999998,-0.47668604651162844,315048332.08380914,0.00031331590581395357
345,0.5799999999999998,-0.4736231884057976,315961516.15371495,0.000312407743768116
346,0.6599999999999999,-0.47034682080924906,316874700.2250578,0.0003115048312138729
347,0.5399999999999998,-0.46743515850144146,317787884.299223,0.0003106071227665707
348,0.6399999999999999,-0.464252873563219,318701068.3758161,0.00030971457356321845
349,0.6799999999999999,-0.4609742120343845,319614252.4551561,0.00030882713925501444
350,0.72,-0.45760000000000056,320527436.5360262,0.0003079447760000001
